Iteration #,Avg,Min,Target
1,0.8187274623402665,0.6452565316695449,0.31549358083658263
124,0.7956191428694295,0.6673427991886409,0.3733241008160117
125,0.8816835193887915,0.7499051233396584,0.4527813793784975
160,0.8675849322842151,0.8049476688867745,0.585991924355245
