Iteration #,Avg,Min,Target
9,0.6617777808442052,0.4666666666666667,0.12250838632498079
17,0.8843943035545825,0.7603371231404491,0.4701481947398613
19,0.871408591413872,0.7603371231404491,0.4825989935053027
