Iteration #,Avg,Min,Target
10,0.8426722908684707,0.7047872340425532,0.773729762455512
22,0.8623444725026793,0.6955380577427821,0.7789412651227308
27,0.8717716139702174,0.7148744848257774,0.7933230493979975
34,0.8776017246269532,0.7537754432042022,0.8156885839155776
100,0.8834886586285646,0.7524186704384724,0.8179536645335186
