Iteration #,Avg,Min,Target
4,0.8759843771261437,0.7340153452685422,0.42821208026807567
7,0.8707137168263955,0.7682519934400271,0.4993864268707761
107,0.8686706319960547,0.7853658536585366,0.53839257117365
