Iteration #,Avg,Min,Target
7,0.8711950725970586,0.6889417899450206,0.3531571024777667
27,0.8657437869742644,0.7790834312573442,0.5280322990485378
36,0.8647360296837098,0.7990421455938698,0.5755809057759393
