Iteration #,Avg,Min,Target
6,0.7339096900566329,0.4722222222222222,0.09151198260935067
8,0.869253395890454,0.7998756991920447,0.5711680845839626
96,0.8561699664755885,0.7943248904970481,0.5765607260301145
102,0.8711429168259816,0.8049476688867745,0.5807609211211187
