Iteration #,Avg,Min,Target
9,0.8848856000783945,0.7243597040409789,0.40396582129623204
11,0.8834184688925081,0.7603371231404491,0.47104828506841284
13,0.8786892983609148,0.784070996551919,0.5237792667538483
21,0.8752513096124896,0.8103448275862069,0.5880305627704401
198,0.8650333664742365,0.805440103445091,0.5911194208888557
