Iteration #,Avg,Min,Target
8,0.6604481274228011,0.5171767645221736,0.21030040798607474
9,0.75056491293599,0.581151832460733,0.2542601699869587
10,0.8857896631741526,0.7854545454545454,0.5188649138362049
31,0.8713814233243097,0.8049476688867745,0.5804170835815916
48,0.8734701016432993,0.8150996155190493,0.6026850114697782
