Iteration #,Avg,Min,Target
3,0.7385396742504046,0.42635001413627366,0.023705495199435767
7,0.7235606092226881,0.4907608695652174,0.12466748591006138
9,0.7463935349199303,0.5570652173913043,0.21661063658143398
100,0.7808775198964922,0.6375745416039681,0.3306722323377401
131,0.898244580457364,0.7235926628716003,0.39300485354267967
257,0.8373826562519502,0.7129203539823009,0.42235935346172204
