Iteration #,Avg,Min,Target
1,0.06517539120326862,0.0,0.03258769560163431
4,0.5543019158461483,0.0,0.27715095792307415
7,0.7628074121004754,0.3115537848605578,0.5371805984805166
9,0.7980822855460973,0.4986737400530504,0.6483780127995739
12,0.8214592358908523,0.6450980392156863,0.7332786375532694
13,0.8423405938787667,0.7088607594936709,0.7756006766862188
34,0.8515749068825708,0.7372549019607844,0.7944149044216775
