Iteration #,Avg,Min,Target
3,0.8707599111776414,0.6809909858835534,0.34025069568236
10,0.8820893442456234,0.784070996551919,0.5200013501414686
90,0.862791197479029,0.776163283767739,0.5251510377271926
117,0.873404011003888,0.7930174563591023,0.5496855061535276
