Iteration #,Avg,Min,Target
43,0.7931028055555737,0.6847826086956522,0.40982236916406817
44,0.875089288345609,0.7340153452685422,0.4289542030244492
45,0.8746239472313398,0.784070996551919,0.5284272986239988
243,0.876257077210503,0.7974683544303798,0.5561694263029979
