Iteration #,Avg,Min,Target
14,0.6912723365057678,0.5004965243296922,0.15910552504789
31,0.8026744702436016,0.6032171581769437,0.25633937441494464
43,0.7867455368984195,0.6651531092530041,0.3772482653695221
71,0.840900252256988,0.696824224519941,0.3892887570478326
72,0.8704988765330974,0.7537754432042022,0.4704890465577532
