Iteration #,Avg,Min,Target
4,0.18456217904883837,0.0,0.09228108952441919
8,0.23956154661029755,0.0,0.11978077330514877
32,0.37181403816932473,0.0,0.18590701908466237
53,0.4247433995795814,0.0,0.2123716997897907
62,0.440943532269516,0.0,0.220471766134758
74,0.5205743052044932,0.0,0.2602871526022466
