Iteration #,Avg,Min,Target
0,5.765682656826568e-05,0.0,2.882841328413284e-05
3,0.5991999439687137,0.0,0.29959997198435684
4,0.8236581853835127,0.72,0.7718290926917564
23,0.8660923248631429,0.7148744848257774,0.7904834048444602
28,0.8761257881193043,0.7340153452685422,0.8050705666939233
71,0.8733113419453433,0.7537754432042022,0.8135433925747728
190,0.8739228856853198,0.7603371231404491,0.8171300044128844
