Iteration #,Avg,Min,Target
1,0.840635816899904,0.646538261322228,0.30302199785418643
5,0.8644734254074697,0.7207089869188515,0.413428393523764
19,0.8757042825548751,0.7340153452685422,0.4284439039313614
20,0.8748399071372186,0.7537754432042022,0.4663644845015777
96,0.8722486753384867,0.8250783699059561,0.6314762637129322
