Iteration #,Avg,Min,Target
4,0.8777790681992229,0.7603371231404491,0.4763600579474501
6,0.8637961060838372,0.776163283767739,0.5239512802151421
261,0.8762261141969148,0.8049476688867745,0.5736066576103038
392,0.8731642782184729,0.8156661207432089,0.6046274652756402
