Iteration #,Avg,Min,Target
0,0.7722795114983145,0.5432098765432098,0.1791324971900664
3,0.7573024186183999,0.6092592592592593,0.2985170680882718
13,0.8659608704259808,0.8045440398381575,0.5874282622294728
147,0.8728712037496237,0.8130604288499025,0.5984034011585129
