Iteration #,Avg,Min,Target
21,0.8103081451185015,0.6759116589625064,0.37650863887301955
38,0.8846773312957616,0.7361436824343648,0.42500987263959017
75,0.8319758743304554,0.717948717948718,0.4372832230809539
123,0.8700314724747216,0.7444966329013638,0.4529550920712418
