Iteration #,Avg,Min,Target
6,0.7208974400193785,0.4108695652173913,0.00908203458692658
12,0.7065596296886699,0.5585738539898133,0.24787754820513824
96,0.7764512556298673,0.5991983967935872,0.26681074231870583
102,0.8228870688593023,0.6481813094571908,0.3175560086247269
190,0.8139525917565715,0.6603260869565217,0.34518716778449143
