Iteration #,Avg,Min,Target
3,0.8222795721727791,0.6262462323208904,0.7242629022468348
15,0.8715976290953333,0.7340153452685422,0.8028064871819378
63,0.8741801611746025,0.8049476688867745,0.8395639150306885
