Iteration #,Avg,Min,Target
5,0.8662032373458463,0.6172545010507184,0.24278124038827614
13,0.845293257785322,0.6809909858835534,0.3577999553851913
50,0.8745358282940142,0.8103448275862069,0.5890808980626983
