Iteration #,Avg,Min,Target
1,0.7686051100439134,0.5957446808510638,0.2664100229620301
5,0.8404765159012006,0.6360266864343959,0.28609031416192815
15,0.8686925385299533,0.7340153452685422,0.4343700277266901
17,0.8758101083003409,0.7537754432042022,0.4654581724045088
21,0.8716232584838064,0.7813267813267813,0.5259812975798099
124,0.8635227658629308,0.8103448275862069,0.6063303746408454
