Iteration #,Avg,Min,Target
1,0.874407283402977,0.712772585669782,0.39155175508920925
68,0.8745608031893543,0.7365710080941869,0.4340961288157582
80,0.8706950403383271,0.7444966329013638,0.45235168475107324
88,0.8467842377293737,0.7741935483870968,0.5410622994519675
169,0.8629521536486434,0.8156661207432089,0.6218556182420252
